Date,NO2,OZONE,PM25
20-May-2020 03:00,0.014,0.025,4.1
20-May-2020 04:00,0.016,0.019,7.1
20-May-2020 05:00,0.021,0.011,6.5
20-May-2020 06:00,0.02,0.017,
20-May-2020 07:00,0.009,,
20-May-2020 08:00,0.005,0.037,
20-May-2020 09:00,,0.041,5.9
20-May-2020 10:00,0.006,0.043,3.8
20-May-2020 11:00,0.006,0.049,4.6
20-May-2020 12:00,0.004,0.054,4.4
20-May-2020 13:00,0.003,0.058,1.3
20-May-2020 14:00,0.002,0.06,3.8
20-May-2020 15:00,0.002,0.061,3.5
20-May-2020 16:00,0.002,0.059,4.4
20-May-2020 17:00,0.002,0.058,3
20-May-2020 18:00,0.003,0.056,1.7
20-May-2020 19:00,0.007,0.05,3.3
20-May-2020 20:00,0.016,0.037,
20-May-2020 21:00,0.035,0.013,
20-May-2020 22:00,0.041,0.005,
20-May-2020 23:00,0.037,0.004,
21-May-2020 00:00,0.019,0.022,
21-May-2020 01:00,0.013,0.025,
21-May-2020 02:00,0.011,0.023,
21-May-2020 03:00,0.01,0.026,
21-May-2020 04:00,0.016,0.017,
21-May-2020 05:00,0.022,0.011,
21-May-2020 06:00,0.026,0.008,
21-May-2020 07:00,0.026,0.017,
21-May-2020 08:00,0.01,0.038,
21-May-2020 09:00,0.006,0.047,
21-May-2020 10:00,0.003,0.057,
21-May-2020 11:00,0.004,0.06,
21-May-2020 12:00,0.003,0.063,
21-May-2020 13:00,0.003,0.068,
21-May-2020 14:00,0.002,0.068,4.7
21-May-2020 15:00,0.003,0.071,2.3
21-May-2020 16:00,0.002,0.073,1.7
21-May-2020 17:00,0.003,0.072,2.3
21-May-2020 18:00,0.004,0.065,2.6
21-May-2020 19:00,0.01,0.055,2.6
21-May-2020 20:00,0.029,0.022,1
21-May-2020 21:00,0.034,0.009,6.9
21-May-2020 22:00,0.037,0.004,12.6
21-May-2020 23:00,0.039,0,8.4
22-May-2020 00:00,0.038,0,10.1
22-May-2020 01:00,0.033,0.008,12.1
22-May-2020 02:00,0.023,0.014,8.7
22-May-2020 03:00,0.017,0.021,7.5
22-May-2020 04:00,0.011,0.038,6.7
22-May-2020 05:00,0.017,0.029,5.2
22-May-2020 06:00,0.015,0.03,8
22-May-2020 07:00,0.01,0.035,5.5
22-May-2020 08:00,0.013,0.033,4.1
22-May-2020 09:00,0.01,0.041,2.9
22-May-2020 10:00,0.007,0.05,5.3
22-May-2020 11:00,0.007,0.057,5.6
22-May-2020 12:00,0.005,0.062,6.1
22-May-2020 13:00,0.003,0.066,4.4
22-May-2020 14:00,0.002,0.068,3.4
22-May-2020 15:00,0.002,0.067,3.1
22-May-2020 16:00,0.002,0.066,2.4
22-May-2020 17:00,0.002,0.061,4.8
22-May-2020 18:00,0.003,0.057,1.5
22-May-2020 19:00,0.006,0.051,1.8
22-May-2020 20:00,0.003,0.046,3.5
22-May-2020 21:00,0.003,0.045,3.9
22-May-2020 22:00,0.005,0.041,4.1
22-May-2020 23:00,0.006,0.039,4.8
23-May-2020 00:00,0.005,0.04,4
23-May-2020 01:00,0.006,0.038,3.1
23-May-2020 02:00,0.007,0.034,3
23-May-2020 03:00,0.008,0.027,2.5
23-May-2020 04:00,0.018,0.011,4.5
23-May-2020 05:00,0.017,0.014,6.9
23-May-2020 06:00,0.008,0.026,3.7
23-May-2020 07:00,0.007,0.031,3
23-May-2020 08:00,0.006,0.035,5.5
23-May-2020 09:00,0.004,0.044,5
23-May-2020 10:00,0.003,0.052,3.6
23-May-2020 11:00,0.002,0.054,4.2
23-May-2020 12:00,0.001,0.055,3.1
23-May-2020 13:00,0.001,0.055,2
23-May-2020 14:00,0.001,0.054,1.9
23-May-2020 15:00,0.001,0.055,1.1
23-May-2020 16:00,0.001,0.056,2.6
23-May-2020 17:00,0.001,0.055,3.7
23-May-2020 18:00,0.002,0.057,3.9
23-May-2020 19:00,0.004,0.056,3
23-May-2020 20:00,0.008,0.051,4.3
23-May-2020 21:00,0.009,0.047,2.2
23-May-2020 22:00,0.008,0.049,3.4
23-May-2020 23:00,0.006,0.049,5.3
24-May-2020 00:00,0.01,0.037,5.5
24-May-2020 01:00,0.013,0.027,5.2
24-May-2020 02:00,0.01,0.029,4.9
24-May-2020 03:00,0.006,0.033,6.4
24-May-2020 04:00,0.008,0.028,6.1
24-May-2020 05:00,0.007,0.027,5.1
24-May-2020 06:00,0.006,0.031,5.2
24-May-2020 07:00,0.004,0.039,5.4
24-May-2020 08:00,0.002,0.046,2.6
24-May-2020 09:00,0.001,0.049,4.9
24-May-2020 10:00,0.001,0.054,6.7
24-May-2020 11:00,0.001,0.056,4.3
24-May-2020 12:00,0.001,0.056,4.9
24-May-2020 13:00,0.001,0.055,3
24-May-2020 14:00,0.001,0.058,3.7
24-May-2020 15:00,0.001,0.059,4.4
24-May-2020 16:00,0.001,0.057,3.6
24-May-2020 17:00,0.002,0.054,3.3
24-May-2020 18:00,0.002,0.051,3.5
24-May-2020 19:00,0.005,0.046,1.5
24-May-2020 20:00,0.007,0.04,3.2
24-May-2020 21:00,0.006,0.037,3
24-May-2020 22:00,0.014,0.026,3.1
24-May-2020 23:00,0.013,0.028,3.2
25-May-2020 00:00,0.006,0.038,4.3
25-May-2020 01:00,0.004,0.037,2
25-May-2020 02:00,0.004,0.036,0.9
25-May-2020 03:00,0.002,0.04,2.1
25-May-2020 04:00,0.005,0.031,2.6
25-May-2020 05:00,0.012,0.018,3.1
25-May-2020 06:00,0.014,0.018,3.7
25-May-2020 07:00,0.005,0.032,5.4
25-May-2020 08:00,0.004,0.04,2.5
25-May-2020 09:00,0.003,0.047,3.8
25-May-2020 10:00,0.002,0.053,3.9
25-May-2020 11:00,0.001,0.054,2.4
25-May-2020 12:00,0.001,0.056,0.1
25-May-2020 13:00,0.001,0.06,1.7
25-May-2020 14:00,0.001,0.063,2.6
25-May-2020 15:00,0.001,0.063,0.7
25-May-2020 16:00,0.001,0.06,5.4
25-May-2020 17:00,0.002,0.06,4.8
25-May-2020 18:00,0.003,0.056,4.2
25-May-2020 19:00,0.009,0.047,3.6
25-May-2020 20:00,0.024,0.024,3.4
25-May-2020 21:00,0.033,0.009,6.2
25-May-2020 22:00,0.036,0.002,11
25-May-2020 23:00,0.035,0.003,10.4
26-May-2020 00:00,0.035,0.001,10
26-May-2020 01:00,0.034,0,10.1
26-May-2020 02:00,0.033,0,11.5
26-May-2020 03:00,0.032,0,10.3
26-May-2020 04:00,0.031,0.002,10.8
26-May-2020 05:00,0.03,0.001,8.5
26-May-2020 06:00,0.023,0.014,8.8
26-May-2020 07:00,0.018,0.025,6.8
26-May-2020 08:00,0.008,,5.7
26-May-2020 09:00,,0.052,3
26-May-2020 10:00,,0.058,4.3
26-May-2020 11:00,,0.068,3.3
26-May-2020 12:00,0.003,0.065,
26-May-2020 13:00,0.004,0.062,
26-May-2020 14:00,0.002,0.063,2.7
26-May-2020 15:00,0.002,0.065,2.5
26-May-2020 16:00,0.002,0.064,3.2
26-May-2020 17:00,0.002,0.067,1.4
26-May-2020 18:00,0.003,0.062,3.1
26-May-2020 19:00,0.012,0.051,2.6
26-May-2020 20:00,0.027,0.028,4.5
26-May-2020 21:00,0.037,0.006,6.2
26-May-2020 22:00,0.041,0,9.6
26-May-2020 23:00,0.035,0.007,10.6
27-May-2020 00:00,0.03,0.007,9.4
27-May-2020 01:00,0.03,0.002,8.6
27-May-2020 02:00,0.032,0,9.6
27-May-2020 03:00,0.035,0,10.6
27-May-2020 04:00,0.033,0,11.5
27-May-2020 05:00,0.028,0.008,10.5
27-May-2020 06:00,0.02,0.021,18.1
27-May-2020 07:00,0.023,0.022,10.2
27-May-2020 08:00,0.02,0.029,8.9
27-May-2020 09:00,0.012,0.041,7
27-May-2020 10:00,0.007,0.05,5.1
27-May-2020 11:00,0.005,0.06,9.4
27-May-2020 12:00,0.004,0.066,6.4
27-May-2020 13:00,0.002,0.066,4.9
27-May-2020 14:00,0.002,0.06,3.3
27-May-2020 15:00,0.002,0.057,1.9
27-May-2020 16:00,0.002,0.053,3
27-May-2020 17:00,0.003,0.05,3.1
27-May-2020 18:00,0.005,0.048,2.6
27-May-2020 19:00,0.012,0.039,3.1
27-May-2020 20:00,0.011,0.041,3.5
27-May-2020 21:00,0.008,0.043,3
27-May-2020 22:00,0.007,0.042,4.6
27-May-2020 23:00,0.007,0.039,3.1
28-May-2020 00:00,0.006,0.036,4
28-May-2020 01:00,0.003,0.036,4.8
28-May-2020 02:00,0.003,0.035,3.2
28-May-2020 03:00,0.007,0.032,2.9
28-May-2020 04:00,0.013,0.024,3
28-May-2020 05:00,0.026,0.005,3.5
28-May-2020 06:00,0.023,0.01,7.7
28-May-2020 07:00,0.013,0.027,7.7
28-May-2020 08:00,0.011,0.034,6.1
28-May-2020 09:00,0.013,0.04,5.2
28-May-2020 10:00,0.011,0.05,7.6
28-May-2020 11:00,0.007,0.061,7.8
28-May-2020 12:00,0.003,0.065,10.4
28-May-2020 13:00,0.002,0.062,8.4
28-May-2020 14:00,0.002,0.059,4.8
28-May-2020 15:00,0.002,0.056,3.4
28-May-2020 16:00,0.002,0.054,4.6
28-May-2020 17:00,0.003,0.052,5
28-May-2020 18:00,0.004,0.05,5.3
28-May-2020 19:00,0.009,0.042,5.6
28-May-2020 20:00,0.015,0.034,4.2
28-May-2020 21:00,0.021,0.022,6.1
28-May-2020 22:00,0.007,0.035,6.1
28-May-2020 23:00,0.005,0.036,4.1
29-May-2020 00:00,0.006,0.032,4.4
29-May-2020 01:00,0.006,0.03,4.6
29-May-2020 02:00,0.005,0.03,3.3
29-May-2020 03:00,0.005,0.029,4.9
29-May-2020 04:00,0.016,0.012,6.2
29-May-2020 05:00,0.026,0.001,6.7
29-May-2020 06:00,0.027,0.005,11
29-May-2020 07:00,0.015,0.022,9.3
29-May-2020 08:00,0.009,0.032,7
29-May-2020 09:00,0.009,0.04,6.9
29-May-2020 10:00,0.006,0.052,7.7
29-May-2020 11:00,0.005,0.061,5.7
29-May-2020 12:00,0.005,0.071,5.7
29-May-2020 13:00,0.004,0.085,8.2
29-May-2020 14:00,0.005,0.096,10.8
29-May-2020 15:00,0.005,0.087,10.4
29-May-2020 16:00,0.004,0.074,7.2
29-May-2020 17:00,0.003,0.077,6
29-May-2020 18:00,0.003,0.063,6.4
29-May-2020 19:00,0.011,0.044,5.4
29-May-2020 20:00,0.015,0.03,6.5
29-May-2020 21:00,0.02,0.021,4.4
29-May-2020 22:00,0.02,0.018,5.3
29-May-2020 23:00,0.011,0.026,6
30-May-2020 00:00,0.007,0.03,6.9
30-May-2020 01:00,0.004,0.031,4.9
30-May-2020 02:00,0.004,0.029,5
30-May-2020 03:00,0.006,0.026,3.4
30-May-2020 04:00,0.006,0.026,5
30-May-2020 05:00,0.013,0.016,5.1
30-May-2020 06:00,0.019,0.011,10.3
30-May-2020 07:00,0.012,0.023,9.4
30-May-2020 08:00,0.009,0.029,7.1
30-May-2020 09:00,0.009,0.037,6.4
30-May-2020 10:00,0.006,0.045,6.1
30-May-2020 11:00,0.004,0.062,8.9
30-May-2020 12:00,0.003,0.069,6.8
30-May-2020 13:00,0.002,0.062,7.2
30-May-2020 14:00,0.001,0.051,6.8
30-May-2020 15:00,0.002,0.055,7.6
30-May-2020 16:00,0.002,0.053,7.7
30-May-2020 17:00,0.002,0.043,6.5
30-May-2020 18:00,0.003,0.042,8.9
30-May-2020 19:00,0.004,0.042,5.8
30-May-2020 20:00,0.003,0.041,8.6
30-May-2020 21:00,0.004,0.037,5.8
30-May-2020 22:00,0.006,0.033,6.4
30-May-2020 23:00,0.013,0.022,10.2
31-May-2020 00:00,0.015,0.017,8.3
31-May-2020 01:00,0.008,0.025,5.2
31-May-2020 02:00,0.008,0.024,4.4
31-May-2020 03:00,0.007,0.022,4.7
31-May-2020 04:00,0.007,0.021,4
31-May-2020 05:00,0.011,0.015,5.2
31-May-2020 06:00,0.009,0.026,6.6
31-May-2020 07:00,0.003,0.038,5.7
31-May-2020 08:00,0.003,0.045,3.4
31-May-2020 09:00,0.003,0.052,4.4
31-May-2020 10:00,0.002,0.059,1.9
31-May-2020 11:00,0.002,0.067,5.2
31-May-2020 12:00,0.003,0.075,5.7
31-May-2020 13:00,0.002,0.066,4.4
31-May-2020 14:00,0.002,0.058,3.1
31-May-2020 15:00,0.001,0.052,2.7
31-May-2020 16:00,0.001,0.049,2.6
31-May-2020 17:00,0.001,0.046,1.9
31-May-2020 18:00,0.003,0.041,2.8
31-May-2020 19:00,0.007,0.035,1.7
31-May-2020 20:00,0.007,0.034,4.2
31-May-2020 21:00,0.009,0.031,3.1
31-May-2020 22:00,0.008,0.033,4.6
31-May-2020 23:00,0.011,0.027,5.3
01-Jun-2020 00:00,0.008,0.027,4.4
01-Jun-2020 01:00,0.003,0.033,4.4
01-Jun-2020 02:00,0.003,0.031,4.7
01-Jun-2020 03:00,0.009,0.02,3.7
01-Jun-2020 04:00,0.022,0.007,5.1
01-Jun-2020 05:00,0.024,0.006,5.9
01-Jun-2020 06:00,0.023,0.008,6.7
01-Jun-2020 07:00,0.016,0.019,6.4
01-Jun-2020 08:00,0.007,0.034,6.1
01-Jun-2020 09:00,0.003,0.044,7.6
01-Jun-2020 10:00,0.002,0.05,7
01-Jun-2020 11:00,0.002,0.056,5.4
01-Jun-2020 12:00,0.003,0.062,5.7
01-Jun-2020 13:00,0.004,0.067,5.7
01-Jun-2020 14:00,0.004,0.064,5
01-Jun-2020 15:00,0.002,0.06,4.6
01-Jun-2020 16:00,0.002,0.053,4
01-Jun-2020 17:00,0.003,0.048,3.3
01-Jun-2020 18:00,0.003,0.044,1.5
01-Jun-2020 19:00,0.006,0.037,4.6
01-Jun-2020 20:00,0.015,0.024,3.4
01-Jun-2020 21:00,0.016,0.02,4.3
01-Jun-2020 22:00,0.005,0.034,6.4
01-Jun-2020 23:00,0.005,0.033,5.1
02-Jun-2020 00:00,0.003,0.034,6
02-Jun-2020 01:00,0.002,0.033,4.4
02-Jun-2020 02:00,0.003,0.03,5.1
02-Jun-2020 03:00,0.007,0.026,2.7
02-Jun-2020 04:00,0.011,0.019,4.6
02-Jun-2020 05:00,0.021,0.009,6.2
02-Jun-2020 06:00,0.017,0.015,7
02-Jun-2020 07:00,0.015,0.022,6.7
02-Jun-2020 08:00,0.008,0.034,9.8
02-Jun-2020 09:00,0.004,0.044,6.8
02-Jun-2020 10:00,0.002,0.049,4.6
02-Jun-2020 11:00,0.001,0.052,4.8
02-Jun-2020 12:00,0.001,0.055,3.6
02-Jun-2020 13:00,0.002,0.058,5.5
02-Jun-2020 14:00,0.002,0.052,6.4
02-Jun-2020 15:00,0.002,0.05,7.6
02-Jun-2020 16:00,0.003,0.049,5.6
02-Jun-2020 17:00,0.003,0.049,7.2
02-Jun-2020 18:00,0.004,0.045,9.4
02-Jun-2020 19:00,0.007,0.04,7.9
02-Jun-2020 20:00,0.013,0.031,5
02-Jun-2020 21:00,0.009,0.031,5.9
02-Jun-2020 22:00,0.006,0.03,4.8
02-Jun-2020 23:00,0.007,0.029,3.4
03-Jun-2020 00:00,0.003,0.034,4.2
03-Jun-2020 01:00,0.003,0.033,4.2
03-Jun-2020 02:00,0.003,0.031,4.9
03-Jun-2020 03:00,0.006,0.028,4.8
03-Jun-2020 04:00,0.012,0.02,5
03-Jun-2020 05:00,0.021,0.01,5.7
03-Jun-2020 06:00,0.024,0.007,
03-Jun-2020 07:00,0.013,,
03-Jun-2020 08:00,0.01,0.034,
03-Jun-2020 09:00,,0.045,8.7
03-Jun-2020 10:00,0.005,0.053,6.9
03-Jun-2020 11:00,0.003,0.056,5.9
03-Jun-2020 12:00,0.002,0.057,6
03-Jun-2020 13:00,0.002,0.058,5.3
03-Jun-2020 14:00,0.002,0.058,5.2
03-Jun-2020 15:00,0.002,0.059,4.2
03-Jun-2020 16:00,0.002,0.058,5.1
03-Jun-2020 17:00,0.002,0.057,6.2
03-Jun-2020 18:00,0.002,0.054,4
03-Jun-2020 19:00,0.011,0.042,4.8
03-Jun-2020 20:00,0.024,0.024,5.2
03-Jun-2020 21:00,0.022,0.023,9.7
03-Jun-2020 22:00,0.017,0.025,8
03-Jun-2020 23:00,0.01,0.033,6.6
04-Jun-2020 00:00,0.01,0.031,5.6
04-Jun-2020 01:00,0.007,0.03,4.1
04-Jun-2020 02:00,0.003,0.034,5.1
04-Jun-2020 03:00,0.004,0.031,6.8
04-Jun-2020 04:00,0.011,0.023,5.9
04-Jun-2020 05:00,0.018,0.015,7.3
04-Jun-2020 06:00,0.019,0.015,9.8
04-Jun-2020 07:00,0.008,0.031,4.6
04-Jun-2020 08:00,0.008,0.036,7.7
04-Jun-2020 09:00,0.009,0.044,5.9
04-Jun-2020 10:00,0.008,0.054,4.7
04-Jun-2020 11:00,0.005,0.066,8.5
04-Jun-2020 12:00,0.002,0.067,7.5
04-Jun-2020 13:00,0.004,0.067,6.2
04-Jun-2020 14:00,0.004,0.072,7.7
04-Jun-2020 15:00,0.003,0.076,7.7
04-Jun-2020 16:00,0.003,0.074,7.9
04-Jun-2020 17:00,0.003,0.078,8
04-Jun-2020 18:00,0.005,0.062,10
04-Jun-2020 19:00,0.007,0.046,8.9
04-Jun-2020 20:00,0.014,0.03,6.9
04-Jun-2020 21:00,0.009,0.034,6
04-Jun-2020 22:00,0.004,0.038,5.8
04-Jun-2020 23:00,0.003,0.041,5.9
05-Jun-2020 00:00,0.003,0.038,7
05-Jun-2020 01:00,0.002,0.038,5
05-Jun-2020 02:00,0.001,0.04,5.4
05-Jun-2020 03:00,0.006,0.033,3.8
05-Jun-2020 04:00,0.019,0.013,4.1
05-Jun-2020 05:00,0.031,0.003,7.6
05-Jun-2020 06:00,0.029,0.008,8.8
05-Jun-2020 07:00,0.015,0.03,8.8
05-Jun-2020 08:00,0.006,0.042,7.3
05-Jun-2020 09:00,0.013,0.041,6.1
05-Jun-2020 10:00,0.011,0.045,6.8
05-Jun-2020 11:00,0.003,0.057,7.1
05-Jun-2020 12:00,0.002,0.05,9.5
05-Jun-2020 13:00,0.003,0.049,9.4
05-Jun-2020 14:00,0.003,0.05,6.8
05-Jun-2020 15:00,0.002,0.05,6.7
05-Jun-2020 16:00,0.002,0.039,4.5
05-Jun-2020 17:00,0.003,0.03,4.2
05-Jun-2020 18:00,0.006,0.026,2.1
05-Jun-2020 19:00,0.009,0.023,3.8
05-Jun-2020 20:00,0.012,0.019,3.8
05-Jun-2020 21:00,0.002,0.034,5.3
05-Jun-2020 22:00,0.002,0.041,6.1
05-Jun-2020 23:00,0.002,0.041,5.3
06-Jun-2020 00:00,0.001,0.037,2.9
06-Jun-2020 01:00,0.001,0.034,3.8
06-Jun-2020 02:00,0.001,0.033,2.8
06-Jun-2020 03:00,0.002,0.03,3.5
06-Jun-2020 04:00,0.002,0.029,3.6
06-Jun-2020 05:00,0.003,0.028,5.9
06-Jun-2020 06:00,0.003,0.028,6.8
06-Jun-2020 07:00,0.002,0.03,6.7
06-Jun-2020 08:00,0.002,0.032,6.7
06-Jun-2020 09:00,0.002,0.036,7.1
06-Jun-2020 10:00,0.002,0.041,7.6
06-Jun-2020 11:00,0.002,0.048,10.2
06-Jun-2020 12:00,0.002,0.053,10.7
06-Jun-2020 13:00,0.002,0.053,8.1
06-Jun-2020 14:00,0.002,0.05,9.4
06-Jun-2020 15:00,0.001,0.046,5.3
06-Jun-2020 16:00,0.001,0.046,6.4
06-Jun-2020 17:00,0.001,0.043,5.5
06-Jun-2020 18:00,0.002,0.041,6
06-Jun-2020 19:00,0.003,0.038,6.5
06-Jun-2020 20:00,0.005,0.034,5.8
06-Jun-2020 21:00,0.006,0.03,4.8
06-Jun-2020 22:00,0.006,0.033,6
06-Jun-2020 23:00,0.004,0.036,7.8
07-Jun-2020 00:00,0.007,0.03,6
07-Jun-2020 01:00,0.006,0.035,7.1
07-Jun-2020 02:00,0.005,0.038,6.8
07-Jun-2020 03:00,0.003,0.039,6.2
07-Jun-2020 04:00,0.003,0.035,6.9
07-Jun-2020 05:00,0.003,0.033,6.9
07-Jun-2020 06:00,0.003,0.037,7.6
07-Jun-2020 07:00,0.002,0.043,6
07-Jun-2020 08:00,0.002,0.05,5.8
07-Jun-2020 09:00,0.001,0.05,5.2
07-Jun-2020 10:00,0.001,0.048,6.3
07-Jun-2020 11:00,0.001,0.05,2.7
07-Jun-2020 12:00,0.001,0.051,4
07-Jun-2020 13:00,0.001,0.052,5.9
07-Jun-2020 14:00,0.001,0.048,5
07-Jun-2020 15:00,0.001,0.052,5.2
07-Jun-2020 16:00,0.001,0.053,5.2
07-Jun-2020 17:00,0.001,0.053,4.5
07-Jun-2020 18:00,0.002,0.053,3.8
07-Jun-2020 19:00,0.004,0.051,1.6
07-Jun-2020 20:00,0.01,0.041,7.2
07-Jun-2020 21:00,0.012,0.036,4.8
07-Jun-2020 22:00,0.012,0.034,2.9
07-Jun-2020 23:00,0.012,0.035,5.3
08-Jun-2020 00:00,0.003,0.048,6
08-Jun-2020 01:00,0.002,0.042,4
08-Jun-2020 02:00,0.001,0.044,3.2
08-Jun-2020 03:00,0.002,0.041,2.5
08-Jun-2020 04:00,0.005,0.036,3.5
08-Jun-2020 05:00,0.009,0.039,4.3
08-Jun-2020 06:00,0.009,0.041,6.2
08-Jun-2020 07:00,0.007,0.044,7.3
08-Jun-2020 08:00,0.003,0.048,5.7
08-Jun-2020 09:00,0.003,0.05,5.5
08-Jun-2020 10:00,0.002,0.056,4.8
08-Jun-2020 11:00,0.002,0.056,5.5
08-Jun-2020 12:00,0.001,0.052,6.2
08-Jun-2020 13:00,0.001,0.051,4.7
08-Jun-2020 14:00,0.001,0.053,4.4
08-Jun-2020 15:00,0.001,0.055,6.7
08-Jun-2020 16:00,0.002,0.057,2.2
08-Jun-2020 17:00,0.002,0.063,0
08-Jun-2020 18:00,0.003,0.058,1.1
08-Jun-2020 19:00,0.002,0.054,2.1
08-Jun-2020 20:00,0.002,0.047,1.1
08-Jun-2020 21:00,0.002,0.043,1.5
08-Jun-2020 22:00,0.001,0.042,2.8
08-Jun-2020 23:00,0.001,0.04,1.1
09-Jun-2020 00:00,0.002,0.038,2
09-Jun-2020 01:00,0.002,0.037,2.8
09-Jun-2020 02:00,0.002,0.036,1.5
09-Jun-2020 03:00,0.002,0.036,2.3
09-Jun-2020 04:00,0.006,0.032,1.8
09-Jun-2020 05:00,0.012,0.023,2
09-Jun-2020 06:00,0.01,0.024,2.6
09-Jun-2020 07:00,0.005,0.029,2.3
09-Jun-2020 08:00,0.002,,2
09-Jun-2020 09:00,,0.04,1.6
09-Jun-2020 10:00,0.001,0.042,
09-Jun-2020 11:00,0.001,0.043,
09-Jun-2020 12:00,0,0.046,2.1
09-Jun-2020 13:00,0,0.048,1.2
09-Jun-2020 14:00,0.001,0.051,2.3
09-Jun-2020 15:00,0.001,0.054,1.6
09-Jun-2020 16:00,0.002,0.055,3.7
09-Jun-2020 17:00,0.001,0.053,7
09-Jun-2020 18:00,0.003,0.051,2.7
09-Jun-2020 19:00,0.007,0.045,2.3
09-Jun-2020 20:00,0.018,0.024,3.6
09-Jun-2020 21:00,0.031,0.004,3.7
09-Jun-2020 22:00,0.031,0.003,5.6
09-Jun-2020 23:00,0.028,0.003,6.1
10-Jun-2020 00:00,0.027,0.001,6
10-Jun-2020 01:00,0.023,0.006,5.6
10-Jun-2020 02:00,0.016,0.01,6
10-Jun-2020 03:00,0.018,0.009,6.8
10-Jun-2020 04:00,0.022,0.004,6.3
10-Jun-2020 05:00,0.024,0.001,7.5
10-Jun-2020 06:00,0.026,0.005,9.7
10-Jun-2020 07:00,0.025,0.013,12.6
10-Jun-2020 08:00,0.021,0.023,9.1
10-Jun-2020 09:00,0.01,0.036,6.6
10-Jun-2020 10:00,0.004,0.048,3.4
10-Jun-2020 11:00,0.003,0.054,-1.6
10-Jun-2020 12:00,0.004,0.056,1
10-Jun-2020 13:00,0.005,0.063,5
10-Jun-2020 14:00,0.003,0.068,4.5
10-Jun-2020 15:00,0.004,0.069,2.2
10-Jun-2020 16:00,0.004,0.061,3
10-Jun-2020 17:00,0.005,0.057,1.9
10-Jun-2020 18:00,0.004,0.055,0
10-Jun-2020 19:00,0.009,0.053,3.3
10-Jun-2020 20:00,0.022,0.029,4.7
10-Jun-2020 21:00,0.035,0.004,8.2
10-Jun-2020 22:00,0.038,0.001,9.5
10-Jun-2020 23:00,0.034,0.001,11.3
11-Jun-2020 00:00,0.033,0.001,13
11-Jun-2020 01:00,0.033,0.001,13.2
11-Jun-2020 02:00,0.029,0.003,13.1
11-Jun-2020 03:00,0.028,0.002,10.1
11-Jun-2020 04:00,0.027,0.001,10.2
11-Jun-2020 05:00,0.03,0.001,10.7
11-Jun-2020 06:00,0.036,0.002,15.6
11-Jun-2020 07:00,0.039,0.011,17.2
11-Jun-2020 08:00,0.041,0.022,15
11-Jun-2020 09:00,0.037,0.037,15.7
11-Jun-2020 10:00,0.023,0.059,12.7
11-Jun-2020 11:00,0.01,0.068,8.9
11-Jun-2020 12:00,0.009,0.075,4.9
11-Jun-2020 13:00,0.003,0.073,
11-Jun-2020 14:00,0.002,0.063,
11-Jun-2020 15:00,0.002,0.057,
11-Jun-2020 16:00,0.002,0.058,5.1
11-Jun-2020 17:00,0.001,0.057,5.6
11-Jun-2020 18:00,0.003,0.054,2.9
11-Jun-2020 19:00,0.008,0.044,1.3
11-Jun-2020 20:00,0.016,0.033,5.9
11-Jun-2020 21:00,0.018,0.026,6.8
11-Jun-2020 22:00,0.017,0.025,6.6
11-Jun-2020 23:00,0.014,0.029,6.9
12-Jun-2020 00:00,0.011,0.027,6.4
12-Jun-2020 01:00,0.012,0.024,6.7
12-Jun-2020 02:00,0.01,0.022,5.4
12-Jun-2020 03:00,0.021,0.011,6.3
12-Jun-2020 04:00,0.028,0.001,7.2
12-Jun-2020 05:00,0.022,0.009,10
12-Jun-2020 06:00,0.013,0.022,8.4
12-Jun-2020 07:00,0.02,0.019,8.1
12-Jun-2020 08:00,0.028,0.018,10.8
12-Jun-2020 09:00,0.015,0.039,9.1
12-Jun-2020 10:00,0.005,0.06,8.5
12-Jun-2020 11:00,0.003,0.068,9.4
12-Jun-2020 12:00,0.002,0.062,8.1
12-Jun-2020 13:00,0.002,0.054,4.9
12-Jun-2020 14:00,0.003,0.049,4.2
12-Jun-2020 15:00,0.002,0.061,8.6
12-Jun-2020 16:00,0.002,0.057,7
12-Jun-2020 17:00,0.002,0.052,5.4
12-Jun-2020 18:00,0.003,0.043,4.1
12-Jun-2020 19:00,0.005,0.038,3.8
12-Jun-2020 20:00,0.01,0.033,4.7
12-Jun-2020 21:00,0.007,0.034,4.4
12-Jun-2020 22:00,0.009,0.029,3.3
12-Jun-2020 23:00,0.007,0.029,1.9
13-Jun-2020 00:00,0.004,0.03,2.1
13-Jun-2020 01:00,0.004,0.026,2.3
13-Jun-2020 02:00,0.011,0.015,2.7
13-Jun-2020 03:00,0.016,0.007,3.6
13-Jun-2020 04:00,0.021,0.002,5.3
13-Jun-2020 05:00,0.021,0.001,6.4
13-Jun-2020 06:00,0.016,0.01,6.6
13-Jun-2020 07:00,0.008,0.023,5.4
13-Jun-2020 08:00,0.004,0.032,2.4
13-Jun-2020 09:00,0.005,0.041,5.5
13-Jun-2020 10:00,0.007,0.052,6.5
13-Jun-2020 11:00,0.003,0.06,6.8
13-Jun-2020 12:00,0.002,0.055,6.4
13-Jun-2020 13:00,0.002,0.054,2.7
13-Jun-2020 14:00,0.001,0.049,4.7
13-Jun-2020 15:00,0.002,0.052,4.5
13-Jun-2020 16:00,0.002,0.053,6.3
13-Jun-2020 17:00,0.002,0.052,3.7
13-Jun-2020 18:00,0.003,0.05,3.2
13-Jun-2020 19:00,0.005,0.045,3.1
