"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/13/2020","AirNow","040139997","1","0.043","ppm","40","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/14/2020","AirNow","040139997","1","0.054","ppm","50","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/15/2020","AirNow","040139997","1","0.052","ppm","48","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/16/2020","AirNow","040139997","1","0.053","ppm","49","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/17/2020","AirNow","040139997","1","0.048","ppm","44","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/18/2020","AirNow","040139997","1","0.045","ppm","42","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/19/2020","AirNow","040139997","1","0.045","ppm","42","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/20/2020","AirNow","040139997","1","0.053","ppm","49","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/21/2020","AirNow","040139997","1","0.063","ppm","77","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/22/2020","AirNow","040139997","1","0.058","ppm","61","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/23/2020","AirNow","040139997","1","0.05","ppm","46","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/24/2020","AirNow","040139997","1","0.051","ppm","47","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/25/2020","AirNow","040139997","1","0.053","ppm","49","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/26/2020","AirNow","040139997","1","0.059","ppm","64","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/27/2020","AirNow","040139997","1","0.052","ppm","48","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/28/2020","AirNow","040139997","1","0.052","ppm","48","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/29/2020","AirNow","040139997","1","0.073","ppm","108","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/30/2020","AirNow","040139997","1","0.049","ppm","45","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"05/31/2020","AirNow","040139997","1","0.056","ppm","54","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/01/2020","AirNow","040139997","1","0.055","ppm","51","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/02/2020","AirNow","040139997","1","0.047","ppm","44","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/03/2020","AirNow","040139997","1","0.054","ppm","50","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/04/2020","AirNow","040139997","1","0.068","ppm","93","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/05/2020","AirNow","040139997","1","0.045","ppm","42","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/06/2020","AirNow","040139997","1","0.045","ppm","42","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/07/2020","AirNow","040139997","1","0.046","ppm","43","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/08/2020","AirNow","040139997","1","0.051","ppm","47","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/09/2020","AirNow","040139997","1","0.045","ppm","42","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/10/2020","AirNow","040139997","1","0.058","ppm","61","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/11/2020","AirNow","040139997","1","0.059","ppm","64","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/12/2020","AirNow","040139997","1","0.053","ppm","49","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/13/2020","AirNow","040139997","1","0.047","ppm","44","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/14/2020","AirNow","040139997","1","0.051","ppm","47","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/15/2020","AirNow","040139997","1","0.049","ppm","45","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/16/2020","AirNow","040139997","1","0.053","ppm","49","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/17/2020","AirNow","040139997","1","0.048","ppm","44","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
"06/18/2020","AirNow","040139997","1","0.05","ppm","46","JLG SUPERSITE","24","100.0000","44201","Ozone","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.503833","-112.095767"
